,param,equity_curve
454,"[10, 2.2, 0.6]",4.1554356509179057e-07
455,"[10, 2.2, 0.7]",4.1554356509179057e-07
456,"[10, 2.2, 0.8]",4.1554356509179057e-07
457,"[10, 2.2, 0.9]",4.1554356509179057e-07
458,"[10, 2.2, 0.5]",4.163055217815398e-07
459,"[80, 0.6, 0.1]",1.3616557198687812e-06
460,"[80, 0.6, 0.2]",1.3616557198687812e-06
461,"[80, 0.6, 0.5]",1.3616557198687812e-06
462,"[80, 0.6, 0.4]",1.3616557198687812e-06
463,"[80, 0.6, 0.3]",1.3616557198687812e-06
464,"[80, 0.6, 0.6]",1.3616557198687812e-06
465,"[80, 0.6, 0.7]",1.3616557198687812e-06
466,"[80, 0.6, 0.8]",1.3616557198687812e-06
467,"[80, 0.6, 0.9]",1.3616557198687812e-06
468,"[100, 0.5, 0.1]",1.8486491664557088e-06
469,"[100, 0.5, 0.2]",1.8486491664557088e-06
470,"[100, 0.5, 0.4]",1.8486491664557088e-06
471,"[100, 0.5, 0.3]",1.8486491664557088e-06
472,"[100, 0.5, 0.5]",1.8486491664557088e-06
473,"[100, 0.5, 0.6]",1.8486491664557088e-06
474,"[100, 0.5, 0.7]",1.8486491664557088e-06
475,"[100, 0.5, 0.8]",1.8486491664557088e-06
476,"[100, 0.5, 0.9]",1.8486491664557088e-06
477,"[40, 1.0, 0.1]",2.1233538673671095e-06
478,"[40, 1.0, 0.3]",2.1233538673671095e-06
479,"[40, 1.0, 0.5]",2.1233538673671095e-06
480,"[40, 1.0, 0.6]",2.1233538673671095e-06
481,"[40, 1.0, 0.8]",2.1233538673671095e-06
482,"[40, 1.0, 0.2]",2.1233538673671095e-06
483,"[40, 1.0, 0.7]",2.1233538673671095e-06
484,"[40, 1.0, 0.4]",2.1233538673671095e-06
485,"[40, 1.0, 0.9]",2.1233538673671095e-06
486,"[60, 0.7, 0.1]",2.13005681485171e-06
487,"[60, 0.7, 0.2]",2.13005681485171e-06
